0.0 , 0 , 0
2.5 , 0.0675016826263716 , 28.246513160510847
5.0 , 0.2700023754785194 , 56.491568409911686
7.5 , 0.6074890137970658 , 84.73370794459048
10.0 , 1.0799398241709506 , 112.97147417592089
12.5 , 1.687324326276539 , 141.20340983773283
15.0 , 2.4296033353401567 , 169.42805809375443
17.5 , 3.306728965299894 , 197.6439626450168
20.0 , 4.3186446326657455 , 225.84966783721418
22.5 , 5.4652850610785535 , 254.04371876800616
25.0 , 6.746576286584947 , 282.22466139425677
27.5 , 8.162435663589708 , 310.39104263920063
30.0 , 9.712771871524131 , 338.54141049952386
32.5 , 11.39748492221551 , 366.67431415235245
35.0 , 13.216466167938242 , 394.78830406214223
37.5 , 15.16959831017905 , 422.8819320874556
40.0 , 17.256755409099167 , 450.9537515876177
42.5 , 19.477802893676266 , 479.002317529246
45.0 , 21.832597572566105 , 507.02618659263965
47.5 , 24.32098764562718 , 535.0239172780243
50.0 , 26.942812716184637 , 562.9940700116318
52.5 , 29.69790380392372 , 590.9352072516301
55.0 , 32.5860833585392 , 618.8458935938619
57.5 , 35.607165274031544 , 646.7246958774098
60.0 , 38.76095490369913 , 674.570183289966
62.5 , 42.047249075837136 , 702.3809274729965
65.0 , 45.465836110094806 , 730.1555026267006
67.5 , 49.01649583453805 , 757.8924856147465
70.0 , 52.69899960338805 , 785.5904560687786
72.5 , 56.51311031542851 , 813.2479964926858
75.0 , 60.4585824331177 , 840.8636923666277
77.5 , 64.53516200235562 , 868.4361322507968
80.0 , 68.74258667293891 , 895.9639078889253
82.5 , 73.08058571968611 , 923.4456143115116
85.0 , 77.54888006423297 , 950.8798499387666
87.5 , 82.14718229750703 , 978.2652166832703
90.0 , 86.87519670285407 , 1005.6003200523253
92.5 , 91.73261927985277 , 1032.8837692500047
95.0 , 96.71913776877082 , 1060.1141772788794
97.5 , 101.83443167569634 , 1087.2901610414237
100.0 , 107.07817229832806 , 1114.41034144108
102.5 , 112.45002275242011 , 1141.473343482985
105.0 , 117.94963799887512 , 1168.477796374341
107.5 , 123.57666487150479 , 1195.4223336244293
110.0 , 129.33074210542577 , 1222.305593144249
112.5 , 135.21150036611203 , 1249.1262173457853
115.0 , 141.21856227908367 , 1275.882853240885
117.5 , 147.35154246025152 , 1302.574152539741
120.0 , 153.6100475468827 , 1329.1987717489733
122.5 , 159.99367622921545 , 1355.7553722692967
125.0 , 166.5020192827068 , 1382.2426204927715
127.5 , 173.13465960090357 , 1408.6591878996246
130.0 , 179.8911722289516 , 1435.003751154631
132.5 , 186.7711243977142 , 1461.2749922030605
135.0 , 193.7740755585351 , 1487.4715983661595
137.5 , 200.89957741859402 , 1513.5922624361813
140.0 , 208.14717397689407 , 1539.6356827709417
142.5 , 215.516401560869 , 1565.6005633879033
145.0 , 223.0067888635646 , 1591.4856140577683
147.5 , 230.61785698147315 , 1617.2895503975835
150.0 , 238.34911945292507 , 1643.011093963343
152.5 , 246.20008229711257 , 1668.6489723420814
155.0 , 254.17024405369 , 1694.2019192434516
157.5 , 262.2590958229704 , 1719.668674590781
160.0 , 270.4661213067137 , 1745.047984611587
162.5 , 278.79079684949454 , 1770.338601927564
165.0 , 287.23259148064705 , 1795.5392856440185
167.5 , 295.7909669568003 , 1820.648801438746
170.0 , 304.46537780496936 , 1845.6659216503517
172.5 , 313.2552713662302 , 1870.5894253659962
175.0 , 322.16008783994897 , 1895.4180985085725
177.5 , 331.179260328577 , 1920.1507339232844
180.0 , 340.31221488300463 , 1944.7861314636516
182.5 , 349.5583705484642 , 1969.3230980768967
185.0 , 358.9171394109835 , 1993.760447888744
187.5 , 368.38792664438546 , 2018.0970022875913
190.0 , 377.97013055782656 , 2042.3315900080663
192.5 , 387.6631426438712 , 2066.4630472139606
195.0 , 397.466347627099 , 2090.4902175805214
197.5 , 407.37912351324286 , 2114.4119523761087
200.0 , 417.40084163884075 , 2138.227110543198
202.5 , 427.5308667214158 , 2161.9345587787348
205.0 , 437.76855691016624 , 2185.533171613825
207.5 , 448.1132638371681 , 2209.021831492754
210.0 , 458.564332669077 , 2232.3994288513377
212.5 , 469.12110215933626 , 2255.664862194588
215.0 , 479.7829047008777 , 2278.817038173691
217.5 , 490.54906637931487 , 2301.854871662291
220.0 , 501.41890702662295 , 2324.777285832076
222.5 , 512.3917402752957 , 2347.5832122276574
225.0 , 523.4668736129887 , 2370.2715908407304
227.5 , 534.6436084376186 , 2392.8413701835257
230.0 , 545.9212401129499 , 2415.2915073615227
232.5 , 557.2990580246227 , 2437.6209681454507
235.0 , 568.7763456366538 , 2459.8287270425335
237.5 , 580.3523805483767 , 2481.9137673670016
240.0 , 592.0264345518386 , 2503.8750813098563
242.5 , 603.7977736896357 , 2525.7116700078755
245.0 , 615.6656583131726 , 2547.4225436118636
247.5 , 627.6293431413809 , 2569.006721354128
250.0 , 639.6880773198313 , 2590.4632316151997
252.5 , 651.8411044802917 , 2611.791111989758
